query,url,title,upload_date,channel,views,likes,dislikes,comment_count,comment_text,comment_author,comment_date,comment_likes,DATE
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,You need to remove the mini trump there first...or else nothing will change,Alan Voo,2021-01-23T03:26:42Z,8,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Hello from Australia. Shame that the whole planet is still battling the plague. Like all of humanity, I long for this crisis to end. Be safe out there everything. Damn.",Sherbet_Bomb,2021-01-23T01:53:12Z,54,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"It is because our ""president"" downplayed the virus from the beginning and is still doing it.",Valenttim Junnior,2021-01-24T01:13:47Z,13,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Solidarity to that amazing guy who was literally dragging oxygen cannisters to local vulnerable people. Can't bear to see his pain at the loss of his friend. I agree community support is so important, but now is also the time to be asking whether  our governments have truly been acting in our interests (or the interests of a few).",Ryan Gooslinger,2021-01-27T20:28:57Z,3,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,The reaction of usa,loo kean kiat,2021-01-23T04:52:27Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Maybe this is the end of mankind.,Allesopdemotor. nl,2021-03-11T12:38:24Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Expect 10 more years of this...,AJ LifeSolutions,2021-01-23T03:11:45Z,3,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,With each variant of consequence Hope bleeds Like a shot pig. I wish I was little bit taller I wish I was a baller I wish I had a girl who looked good I would call her I wish I had a rabbit in a hat with a bat And a six four Impala,T S,2021-01-22T22:42:20Z,2,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Yes, truly heartbreaking",RADman 11,2021-01-23T01:17:46Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"What about respecting the privacy in not showing the patient face, or this only needed here in Europe?",Pietro Castagnaro,2021-01-23T00:30:25Z,6,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,It seems like they’re all getting pretty close to each other,{Tip Toe},2021-03-08T23:50:55Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"So scary, we're ALL DOOMED! AS A WORLD!!",T-N-T DEEJAYING SERVICES,2021-01-22T23:03:56Z,20,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Bolsenaro failed from containing the old virus and now failed with the new virus too. Such a poor government,Biz Core,2021-01-23T10:59:54Z,2,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"I saw the thumbnail and thought, ""man, the coffin dance is hitting different""",Junebug,2021-02-08T07:02:45Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Waste of lives is so sad to see. Bless this man for helping with oxygen seems no one else cares!Love and light from NZ always listening and watching.,Dee Walker,2021-01-24T01:51:16Z,1,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,😥,Jacqueline Devaras,2021-02-03T14:42:35Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,God bless everyone 🙏,HUNTER MC THC,2021-01-22T23:15:54Z,5,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Isn’t it about time we had a public hanging of the inner government ................,Adrian Harley,2021-01-23T23:50:47Z,3,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,It really breaks my heart💔,Gray Matambunoy,2021-01-25T07:08:58Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Stay safe Brazilians from Manchester with love ❤,paul occs,2021-01-28T21:06:13Z,2,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Sounds like we need to get used to a couple of years of this..its not going away.,Steve Doughty,2021-01-23T07:40:00Z,12,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"자룡..겟ㄴ..중굮..에서..집..가믄,햅상..해주ㄱㅔㅅㅉ.",느님못생겨ᄊ,2021-01-23T08:43:57Z,1,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Manaus is the only city in the whole state of Amazonas that has Intensive Therapy Units. Also, there are more people descending directly from indigenous communities, which have less defenses. Furthermore, an important amount of the city's population work in the informal market and for that cannot work online from home. That explains why the situation is so chaotic there. I live in Fortaleza, and we're not even close to getting to this collapse.",Pedro Leão,2021-01-22T23:12:14Z,20,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Its heart broken we can't let anyone die like this  it getting to much when someone cry it start me off crying  know  to,Elaine Foster,2021-01-22T23:08:20Z,11,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Imagine getting in your recommendations in 2 years,HelloMyFriends,2021-01-25T15:48:01Z,0,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,"Stay strong Brazil. I'm praying for you here in the US, please pray for us too. 🙏",Lawrence Alexander,2021-01-23T00:04:31Z,13,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Muito triste 😢 ... Sem palavras.,Douglas Souza Barbosa,2021-01-22T23:00:42Z,8,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Prayers going up for Brazil and the entire world!!!,Barry Abrams,2021-01-23T04:03:27Z,6,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,Am I the only one who didn't know there was a large city in the amazon?,Harry Sam,2021-01-23T00:29:57Z,14,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=F6KwvxCxqqA,Brazil battling deadly new Covid variant and world’s second-highest mortality rates - BBC News,2021-01-22T22:35:45Z,BBC News,478843,4404,381,1535,I hope the people who refuse to wear masks remember this when they choose to be selfish rather than helpful,Bobbie Capewell,2021-01-25T09:54:14Z,39,2021-01-22 22:35:45+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Willie O Bo music is on youtube pimp be the first to hear it,William Havard,2021-01-23T21:31:30Z,0,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,He Shaw did send the messeg..... 18 days later .... he did to god,Malkus65,2021-01-25T06:30:28Z,0,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,"I know a 66 year old women who was friends with my aunt who just died.  She took the COVID vaccine and three days later, she was dead.",DeeNice681,2021-01-24T08:07:43Z,4,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Still want to take it?  Idiots,My Name,2021-01-24T05:13:52Z,5,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,RIP HANK,Truth Seeker,2021-01-24T03:11:03Z,2,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Yes the message is loud and clear thanks.  💀💀,Lively Stones7,2021-01-24T18:37:50Z,9,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,"One day you're fine, you get poked, 2 weeks later you're gone... Nothing to see here",gabi d.,2021-01-23T21:51:52Z,10,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,He said he felt good about getting the vaccine...now he’s dead...DO NOT TAKE THE VACCINE,Anthony Hollis,2021-01-25T01:13:50Z,7,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,hes raising awareness alright  ! just not in the way he thought he would  .,sargent pepper,2021-01-25T00:42:08Z,6,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,"May He Rest in Peaceful power! And his family forgive themselves, His Death is NOT in vain unless we don't pay attention!",Beverly jones,2021-01-23T05:04:30Z,19,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Officials will never tell you if it was the vaccine.    Sad sad sad.,TLynn,2021-01-23T14:41:02Z,18,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,They killed hank..,Randy Simmons,2021-01-23T04:52:06Z,15,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,100% of deaths in 2020: COVID Hank Aaron's death: undetermined.,traviswall1982,2021-01-25T17:35:43Z,8,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Thanks Hank for the noble sacrifice....for a man in his 80s....he was relatively healthy. No one falling for the banana in the tailpipe.,Slim Jim Longfoot,2021-01-23T11:06:20Z,16,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Ohhhhhh we know that shit ain’t safe now. No thank you.,Rafael Ben Yisrael,2021-01-24T02:04:45Z,7,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Message received.... 👀,Moseh Freeman,2021-01-23T23:44:51Z,9,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Do not take it Turn off your TV,Flat Earther,2021-01-24T05:06:52Z,8,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,We won’t forget your sacrifice Hank !,Kathie Seacord,2021-01-24T17:04:21Z,5,2021-01-22 23:01:26+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=odg_-ZT07fE,Hank Aaron and COVID-19 vaccine,2021-01-22T23:01:26Z,WKRG,14599,111,211,429,Don't you receive a second shot two weeks later?  He died AFTER the deadline for the second shot.  WAS he able to get that second shot?  IF he did...,Bruce Ramsey,2021-01-23T18:45:22Z,5,2021-01-22 23:01:26+00:00
